,date,user,location,hashtags,urls,text
3690,2020-05-04 19:37:04,skeletongirl91,,[],[],"Colorism at its finest. Rap battle or not talking about pimping out a black 6yr old girl is disgusting. We need to protect our children and women, this should not be the norm. A full 4 minutes of bullshit. #BlackTwitter https://t.co/7n9vYoaD8y"
3691,2020-05-04 19:31:52,Reveal_House,"Boise, ID","['CNN', 'mondaythoughts']",[],True or False? @washingtonpost @cnnbrk #CNN @TheView #mondaythoughts @JusticeMediaATL @CREWcrew @JoeBiden #2020election #leadership #TruthMatters #repost @USATODAY @SenAmyKlobuchar @KamalaHarris #Americaiswatching #BlackTwitter @wolfblitzer #WritingCommunity #reporters https://t.co/TxUjSYteNY
3692,2020-05-04 19:31:32,Lifesurprisesy1,www.lifesurprisesyou.com,"['CNN', 'mondaythoughts', '2020election', 'leadership', 'TruthMatters', 'repost', 'Americaiswatching', 'BlackTwitter', 'WritingCommunity', 'reporters']",[],True or False? @washingtonpost @cnnbrk #CNN @TheView #mondaythoughts @JusticeMediaATL @CREWcrew @JoeBiden #2020election #leadership #TruthMatters #repost @USATODAY @SenAmyKlobuchar @KamalaHarris #Americaiswatching #BlackTwitter @wolfblitzer #WritingCommunity #reporters https://t.co/TxUjSYteNY
3693,2020-05-04 19:18:30,PowerON_SA,South Africa ,[],[],"So where my RSAn family and friends at? They keep talmbout BW's low population when it's got to do with good things. Wanna jump on this here one as well. You're at 66 or something FYI
#NtshalamoragoBW 
#BlackTwitter 
#BW
#RSA 
#TLasleepBW https://t.co/BojSxvEEjd"
3694,2020-05-04 19:18:14,Pinksunsun416,sunflowerville 😊💆🏾🌻🆓,['BlackTwitter'],[],All southern black people have a aunt named  Aintee or a Teedy #BlackTwitter am I lying? https://t.co/lGhYsdL91O
3695,2020-05-04 19:02:14,isitjustus2,,"['GrowingUpBlack', '2Black2Strong', 'BlackTwitter']","[{'url': 'https://t.co/QoxSH63Pgb', 'expanded_url': 'http://isitjust.us', 'display_url': 'isitjust.us', 'indices': [0, 23]}, {'url': 'https://t.co/jIF5xpIq75', 'expanded_url': 'http://twib.in/l/79aKr95LRdrG', 'display_url': 'twib.in/l/79aKr95LRdrG', 'indices': [146, 169]}]",https://t.co/QoxSH63Pgb Gabrielle Union: Black Celebs And Influencers Are “One Or Two Checks Away” From Being Unable To Pay Bills Due To Pandemic https://t.co/jIF5xpIq75 #GrowingUpBlack #2Black2Strong #BlackTwitter https://t.co/EcKcQSUx69
3696,2020-05-04 18:56:08,MugoNdungu2,"Kirinyaga, Kenya",[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3697,2020-05-04 18:31:08,woody56791977,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3698,2020-05-04 18:13:27,xeemalyk19,,['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
3699,2020-05-04 18:08:34,lanaspeaksnyc,"Brooklyn, NY","['mondaythoughts', 'BlackTwitter', 'ASTRO', 'TruthBeTold', 'MedTwitter', 'meditation']",[],"happy mediation mondayyyy!!!! read a book, sit in silence, do yoga or just relax. all you need is 5 minutes!
#mondaythoughts #BlackTwitter #ASTRO #TruthBeTold #MedTwitter #meditation https://t.co/UQvYdjM3lv"
3700,2020-05-04 18:02:07,KDParis1,Worldwide ,"['BlackMinds', 'BlackTwitter']",[],#BlackMinds are the Audience that concerns me and #BlackTwitter will get the Message at some point.  Drop it like it’s HOT. Are you Speaking from the Heart for the People or Speaking At the People with an Agenda
3701,2020-05-04 17:55:13,CubanxEase,"DC, Colombia",[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3702,2020-05-04 17:54:38,Amin001Kashif,"Peshawar, Pakistan",['BlackTwitter'],[],#BlackTwitter ye louh Or Kuch ??? https://t.co/EKDr42UKNa
3703,2020-05-04 17:37:23,soyveganburger,,"['blacktwitter', 'boyslockerroom', 'MayThe4th']",[],#blacktwitter #boyslockerroom #MayThe4th  can y’all please put these people in their place? @/th1rn and @/the_last_hoodbender23 on instagram? i’m pretty sure 2nd @ is just a meme page or sum but the first one 🤢🤢 https://t.co/quYWcgksaf
3704,2020-05-04 17:35:23,ClermonInspires,Follow me IG:Clermoninspires,"['DonLemon', 'whiteprivilege', 'PresidentBarackObama', 'firstgen', 'BlackTwitter', 'FirstGeneration']",[],"#DonLemon words reminds me of ""We work twice as Hard and still don't get acknowledge for our accomplishments"" it's viewed as "" Good for you"" or ""How did you get in"" #whiteprivilege  #PresidentBarackObama #firstgen #BlackTwitter #FirstGeneration"
3705,2020-05-04 17:26:55,ericdavis221,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3706,2020-05-04 17:25:32,Mi9htyMohamm3d,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3707,2020-05-04 17:24:35,dijoni,,"['BlackTwitter', 'BlackLivesMatter']",[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
3708,2020-05-04 16:14:23,tkministries7,"Philadelphia, PA","['biblechallenge', 'bibleverses', 'blacktwitter']",[],"To enter: Watch our latest video in its entirety ( link in bio. or search Rhoades24eva). Leave a comment to let us know your biggest takeaway &amp; why you deserve to win
Closes at 11:59pm EST on Thursday, May 7th #biblechallenge #bibleverses #blacktwitter https://t.co/bav8qXDMii"
3709,2020-05-04 16:11:01,LekeTweets,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3710,2020-05-04 14:58:19,Tejaswini_FC,,['blacktwitter'],[],"#blacktwitter is a Movement and not a fun activity...
It's something u shud post only if u stand against racism or have been a victim of racism ever in your life.
#ihavebeenthroughboth"
3711,2020-05-04 14:54:27,TheRealClint_,"Dublin City, Ireland",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3712,2020-05-04 14:19:17,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [240, 263]}]","@owillis @blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
3713,2020-05-04 14:12:27,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [231, 254]}]","@blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
3714,2020-05-04 14:08:10,iam_ynm,"Everywhere, USA",['blacktwitter'],[],"I need help #blacktwitter

What's a good conditioner for 4a and/or 4b type hair? 😭 I need to deep condition."
3715,2020-05-04 14:00:25,minizter669,somewhere in quarantine ,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3716,2020-05-04 13:48:26,blackcointelpro,In My Black Skin & Breathing!,['BlackTwitter'],[],"@mgardner_ @ImTheRealMAGOO Didn't know or even think of that! Well, I learned much from their prank due to our #BlackTwitter responses."
3717,2020-05-04 13:45:31,TimeToBeSelfish,whr am i?thats a good question,"['BlackTwitter', 'blackpeople']",[],Until a black person takes out George Zimmerman the guy who killed Mike Brown or the office is that killed Sandra. You can miss me with the hating on each other shit. You shouldn’t be on that type of time. #BlackTwitter #blackpeople
3718,2020-05-04 13:39:09,KakarSargarhah,"Quetta, Pakistan","['RedTwitter', 'BlackTwitter', 'RedAndBlackTwitter']",[],"It is either #RedTwitter or #BlackTwitter , but for me it is #RedAndBlackTwitter .
@bibiinvisible ,(but unfortunately she is not on twitter.) https://t.co/Q5kPRnru4f"
3719,2020-05-04 12:25:07,khurram_545,🇵🇰,"['BlackTwitter', 'BackTwitter']",[],@memebaaz_ Is it #BlackTwitter or #BackTwitter 😂
3720,2020-05-04 12:22:08,Careful4Sarah,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3721,2020-05-04 12:10:25,YousafBaloch14,"Dera Ghazi Khan, Pakistan","['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
3722,2020-05-04 11:39:02,BlackistandRBG,"Seattle, WA","['BoycottChina', 'buyblack', 'BlackTwitter']",[],"Or we can keep supporting those who hate us?🤷🏿‍♂️
#BoycottChina #buyblack #BlackTwitter https://t.co/RrCqQiJ57X"
3723,2020-05-04 11:19:50,JefferyBryant,,"['LIAR', 'FOIA', 'BlackTwitter', 'LIARS']",[],"@gary_kelly @SouthwestAir @AsaHutchinson This Sam’s In Hot Springs AR April 2015, The Day I Bought The ComputerThat Maumelle Police Department Or @USMarshalsHQ/ Federal Agency Stole Nov 2020! @JudiciaryDems @SenateFloor @JohnBoozman #LIAR #FOIA Request Also! #BlackTwitter #LIARS https://t.co/x5QTHZYv7L"
3724,2020-05-04 10:22:57,Dahri85Waqar,"Darbela, Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
3725,2020-05-04 10:05:33,iamzeshan1503,"Islamabad, Pakistan","['KinzaSiddique', 'Behnaa', 'Bhabhi', 'BlackTwitter']",[],"Aik or celebrity 😛🙈
My favourite Edit
And only saved Edit
#KinzaSiddique
#Behnaa #Bhabhi
❤️❤️❤️
#BlackTwitter 
@KinzaSiddiq https://t.co/LIncPdWEiv"
3726,2020-05-04 09:14:26,canary179,,"['EuroMillions', 'Blacktwitter']",[],"UK Camelot @TNLUK treading a slippery slope between effective marketing and efficient racism; looking inclusive whilst redirecting lottery wins away from blacks either by RIGGING lottery or EDITING their online-tickets, #EuroMillions 12/6/15 £93M jp STOLEN et al.

#Blacktwitter https://t.co/2wAAYlBlxD"
3727,2020-05-04 08:51:32,BlkEduEnt,,"['Africa', 'BlackTwitter']",[],"There is still a debate about whether this is a lie or not👇🏾 BUT Putin doesn't have to be a part of the equation to make the words true for far too many in #Africa. PROVE that the WORDS are not true, apply these words to every country on the continent. Do they fit? #BlackTwitter https://t.co/EaroMxqhM3"
3728,2020-05-04 08:33:17,TijaniSabtee,"Federal Capital Territory, Nig",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3729,2020-05-04 08:28:49,NiiJei,Accra Ghana🇬🇭,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3730,2020-05-04 08:16:35,AhsanAliKazi3,"حیدر آباد, پاکستان","['BlackTwitter', 'MyFavColor']",[],"-His Black Shirt Has Got Something Magical or Is He the Magic? 😁
#BlackTwitter 
#MyFavColor https://t.co/ukONGdKvUb"
3731,2020-05-04 08:06:49,AliHaseebQazi1,HYDERABAD SINDH,"['BlackTwitter', 'MyFavColor']",[],"-His Black Shirt Has Got Something Magical or Is He the Magic? 😁
#BlackTwitter 
#MyFavColor https://t.co/ukONGdKvUb"
3732,2020-05-04 07:04:15,pyar_se_dekh,,"['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
3733,2020-05-04 07:02:58,AsadSultan18,"دبي, الامارات العربية المتحدة","['RedTwitter', 'BlackTwitter', 'MahoganyTwitter']",[],"At #RedTwitter I thought it would stop, but now we have #BlackTwitter . Someone will start #MahoganyTwitter. Twitter has become instagram or that useless facebook group where one attention seeking individual will start a selfie thread, a mirror selfie thread &amp; others will follow"
3734,2020-05-04 06:51:12,GalagaLuvr69,Yes my nephew a gremlin 🗿,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3735,2020-05-04 06:38:18,norhanforever21,jersey,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3736,2020-05-04 06:37:58,kalieqam,"Sindh,Pakistan","['BlackTwitter', 'greentwitter']",[],I don’t know if I should say black or green twitter... see i was born princess 👑 😀#BlackTwitter #greentwitter https://t.co/5hyXRYuoty
3737,2020-05-04 06:29:04,therealbillbig1,"Nevada, USA","['COVIDー19', 'blm', 'BlackTwitter', 'BlackLivesMatter', 'whiteprivilege', 'WhiteLivesMatter', 'AllLivesMatter', 'smallpenis']",[],"Quick question. Are we protesting or “just be respectful, they’re just doing their jobs”? #COVIDー19 , #blm #BlackTwitter , #BlackLivesMatter , #whiteprivilege , #WhiteLivesMatter , #AllLivesMatter , #smallpenis"
3738,2020-05-04 06:27:55,Whrapz_1st,"Kaduna, Nigeria",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
3739,2020-05-04 05:52:19,AhsanSalmanYou1,,[],[],"Imagine you have no money to buy dinner for your family. 
What will you do? 
Go out and earn money or sit at home for the sake of corona? 
Bhook sab say bara virus hai.
#SindhGovt #lockdown #BlackTwitter #CallOffBoardExams #COVIDー19"
3740,2020-05-04 05:02:21,DrAbdulAziz32,"Tangwani, Kashmore  Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
3741,2020-05-04 04:59:18,bintehawwa80,,['BlackTwitter'],[],"#BlackTwitter Or yeh huta 
Damn Fucking Hot ,handsome, dashing, Sexy 
Uuuuufffffff.. ❤️❤️❤️💞💞💞 Tabahai. https://t.co/vN2hZsbJrr"
3742,2020-05-04 03:36:06,NaeeWit2ees,USA,['BlackTwitter'],[],Y’all what’s been the better of the two? COVID-19 social media or KJ social media? 😭 Too early? #BlackTwitter
3743,2020-05-04 01:39:00,SBBExpo,,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [65, 88]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/dsIS0nnNmQ
3744,2020-05-04 01:31:44,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [44, 67]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/dsIS0nnNmQ
3745,2020-05-04 00:49:00,Atifsial13,"Lahore, Pakistan","['Life', 'satisfaction', 'BlackTwitter', 'BLACKPINK', 'BlueTwitter']",[],"Love doesn't need Money, cars , flat or looks to happen.

Love needs a strong reason to feel "" she is the one "" 🖤                                    #Life    #satisfaction    #BlackTwitter  #BLACKPINK  #BlueTwitter https://t.co/FkmxnBCN4w"
3746,2020-05-04 00:46:58,notyourbro69,CHAND PE HAI APUN,['BlackTwitter'],[],"IDK IF I'M COLOR BLIND OR I'M SEEING LADIES ON MY TL IN  CLOTHES OF EVERY COLOR EXCEPT BLACK WITH CAPTION #BlackTwitter  
Seriously?"
3747,2020-05-04 00:42:36,cheema_noor29,Pakistan,['BlackTwitter'],[],"""I have lived as plain Mr. Jinnah and I hope to die as plain Mr. Jinnah. I am very much averse to any title or honours and I will be more than happy if there was no prefix to my name.""
Muhammad Ali Jinnah
 
#BlackTwitter https://t.co/8QYobVdY63"
3748,2020-05-04 00:26:05,szadususufzai,غنی خان دے کلی#Islamia college,['BlackTwitter'],[],"#BlackTwitter For there is no Black as beautiful as the Ghilaaf- e- kaaba SubhanAllah. Ya Allah please take us all for Umrah or Hajj soon , to see the beautiful Khaan e Kaaba soon. Ameen
#BlackTwitter 
#haram https://t.co/VuU570RpSo"
3749,2020-05-04 00:16:18,mnakkhan,🇵🇰#PTIMemberSince1999,[],[],"I asked an old man: Which is more important. [To love or to be loved?]
Old man replied: Which is more important to a bird? The left wing or the right wing?
#BlackTwitter https://t.co/KXuWQjZxYb"
3750,2020-05-04 00:09:44,sadidasss,"Karachi, Pakistan",['BlackTwitter'],[],"yes or no?
 #BlackTwitter https://t.co/8HiIqyxZMF"
3751,2020-05-04 00:02:49,MohsinMakaMahar,"Sukkur, Pakistan",['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
3752,2020-05-07 12:15:41,iamcouture_b,"Washington, DC","['Trina', 'Khia', 'khias10hits', 'becomingnetflix', 'EarlThomas', 'SeanReed', 'BlackTwitter', 'Verzuz']","[{'url': 'https://t.co/VI5X8Qzr7z', 'expanded_url': 'https://youtu.be/5-oipluaOHY', 'display_url': 'youtu.be/5-oipluaOHY', 'indices': [28, 51]}]",Who you got in a rap battle https://t.co/VI5X8Qzr7z #Trina or #Khia #khias10hits #becomingnetflix #EarlThomas #SeanReed #BlackTwitter #Verzuz https://t.co/82sWAUzhQh
3753,2020-05-07 11:03:50,Caryredbone,united states,"['ADOSPolitics', 'BlackTwitter', 'BlackHistoryMonth', 'FHTE', 'PureReparations', 'DownBallotVote']",[],#ADOSPolitics #BlackTwitter #BlackHistoryMonth #FHTE #PureReparations #DownBallotVote Votes are an Exchange not a given! Closed mouths never get fed! Time to get political or the impending economic collapse for the collective #ADOS lineage is pending sooner. https://t.co/xj4FSBvX0S https://t.co/Wdew2i2P0l
3754,2020-05-07 11:02:39,AdosAngela,,"['ADOSPolitics', 'BlackTwitter', 'BlackHistoryMonth', 'FHTE', 'PureReparations', 'DownBallotVote', 'ADOS']","[{'url': 'https://t.co/xj4FSBvX0S', 'expanded_url': 'https://twitter.com/caryredbone/status/1258347546419888128', 'display_url': 'twitter.com/caryredbone/st…', 'indices': [259, 282]}]",#ADOSPolitics #BlackTwitter #BlackHistoryMonth #FHTE #PureReparations #DownBallotVote Votes are an Exchange not a given! Closed mouths never get fed! Time to get political or the impending economic collapse for the collective #ADOS lineage is pending sooner. https://t.co/xj4FSBvX0S https://t.co/Wdew2i2P0l
3755,2020-05-07 10:29:33,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong', 'JusticeForAhmaudArbery']",[],@SkinnerPm All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
3756,2020-05-07 10:11:29,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong', 'JusticeForAhmaudArbery']",[],@etanthomas36 All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
3757,2020-05-07 10:07:16,seefinish,Nigeria,"['AhmadArbery', 'AhmaudArbery', 'USA', 'BlackTwitter']","[{'url': 'https://t.co/lAbalm4RI4', 'expanded_url': 'https://www.aljazeera.com/news/2020/05/us-video-shows-black-man-ahmaud-arbery-gunned-jogging-200507070340390.html', 'display_url': 'aljazeera.com/news/2020/05/u…', 'indices': [255, 278]}]","So sad, RIP Ahmaud Arbery's. 

Just because he was of the black race 😢😢 quite unfortunate for human or animals race  

Here is a video showing the shooting of an unarmed young black man while he was jogging

#AhmadArbery #AhmaudArbery #USA #BlackTwitter 
https://t.co/lAbalm4RI4"
3758,2020-05-07 08:56:44,lialov77,"Bakersfield , CA",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3759,2020-05-07 08:37:58,shanshaniese,Roun suh📍,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3760,2020-05-07 08:20:07,KirstenMacGreg2,"Utah, USA","['ArrestThemNow', 'ArrestThemAllNow']",[],@escapedmatrix All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
3761,2020-05-07 08:16:53,tylersimms2003,,['blacktwitter'],[],#blacktwitter hey how are y’all kings queens doing I’m bored right now and I feel like snatching wigs and tearing down careers so if you have a video or a screenshot of somebody doing wrong and being racist like always give me first and last name and school and  I’ll handle it
3762,2020-05-07 07:55:27,betterNyellow,United States,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3763,2020-05-07 06:46:26,yaninah,California,"['ArrestThemNow', 'ArrestThemAllNow']",[],@escapedmatrix All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
3764,2020-05-07 06:33:47,matt_plants,"Downey, CA",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3765,2020-05-07 06:16:51,thedarkmoonlady,,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3766,2020-05-07 06:05:07,DodiePardalas,"Chicago, IL",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3767,2020-05-07 05:53:07,fleekmasterdee,,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3768,2020-05-07 05:48:53,onlycasu,"Ypsilanti, MI",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3769,2020-05-07 05:48:09,TheHeauxHealer,"Brooklyn, NY",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3770,2020-05-07 05:37:16,IHE84878982,banner photo view from kitchen,"['ArrestThemNow', 'ArrestThemAllNow']",[],@escapedmatrix All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  #JusticeForAhmaudArbery 🇺🇸
3771,2020-05-07 05:34:01,1weirdAlien,"Ewa Beach, HI",[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3772,2020-05-07 04:44:01,gr00vys0ul,,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
3773,2020-05-07 04:37:20,Sahara_OG,Frank's Ocean ,[],[],"My name is Shadae and I’m a freelance model in SC. I’m just tryna grow and expand my brand. A simple like or retweet can go a long way. 
Here’s my insta ✨ @Shadaenotadu 
#BlackTwitter https://t.co/8MtgJMUCVc"
